Restaurant_Name,Category,Pricing_for_2,Locality,Dining_Rating,Dining_Review_Count,Delivery_Rating,Delivery_Rating_Count,Website,Address,Phone_No,Latitude,Longitude,Known_For2
Sehat Cafe,"North Indian, Healthy Food, Fast Food, Beverages",600," Sector 7, Dwarka, New Delhi",4.0,175,4.1,4949,https://www.zomato.com/ncr/sehat-cafe-sector-7-dwarka-new-delhi,"Plot C -708A, Block C, Near Shiksha Bharti School, Palam Extension, Sector 7, Dwarka, New Delhi",9.11146E+11,28.5853125,77.06821337,"Chocolate Truffle Cake, Cakes, Tea, Breads, Chocolate, Desserts"
Sidewalk - Hyatt Regency,"Bakery, Desserts, Fast Food, Beverages",1000," Hyatt Regency, Bhikaji Cama Place, New Delhi",4.0,133,4.0,154,https://www.zomato.com/ncr/sidewalk-hyatt-regency-bhikaji-cama-place-new-delhi,"Hyatt Regency, Bhikaji Cama Place, New Delhi",9.11167E+11,28.56940238,77.18599454,"Bhalla Papri, Chaat, Noodle, Spring Roll, Burger, Momos"
Chinu Chaat Bhandar,"North Indian, Chinese, Rolls",300," Tagore Garden, New Delhi",4.0,182,4.3,915,https://www.zomato.com/ncr/chinu-chaat-bhandar-tagore-garden-new-delhi,"Shop 533, Tagore Garden, New Delhi",9.19971E+11,28.64921196,77.11608008,"Elaborate Menu, Customizable Food, Fresh Food, Good Quality, Price, Service"
Chawla Family Restaurant,"North Indian, Chinese, Mughlai, Rolls, Fast Food",750," Rajouri Garden, New Delhi",4.0,463,4.0,11300,https://www.zomato.com/ncr/chawla-family-restaurant-rajouri-garden-new-delhi,"G-1, 3, 4, 8, 10, 11 Plot 3, Vardhaman Plaza, Rajouri Garden, New Delhi",9.19811E+11,28.63870511,77.12019157,"Baked Pasta, Drums of Heaven, Peri Peri Fries, Chilli Garlic Noodles, Nachos, Sandwiches"
Munchin Cafe,"Cafe, Mexican, Continental, Italian, Chinese, Pizza, Beverages",900," Sector 62, Noida",4.0,285,4.1,818,https://www.zomato.com/ncr/munchin-cafe-sector-62-noida,"RN-11, Sector 62, Noida",9.17065E+11,28.61827542,77.36968227,"Chicken Chowmein, Manchow Soup, Chilly Garlic Noodles, Soups"
China Fare,"Chinese, Seafood",1000," Khan Market, New Delhi",4.0,470,3.9,37,https://www.zomato.com/ncr/china-fare-khan-market-new-delhi,"Shop 48, Prithvi Raj Market, Khan Market, New Delhi",9.19812E+11,28.60060058,77.22584579,"Kadhai Paneer, Chicken Biryani, Drinks, Dal Makhani, Butter Chicken, Starters"
O2   Multicuisine Restaurant,"Finger Food, Chinese, North Indian, Mughlai",1400," Pitampura, New Delhi",4.0,318,4.1,562,https://www.zomato.com/ncr/o2-multicuisine-restaurant-pitampura-new-delhi,"23 A, NN Tower, Block B, Road 44, Pitampura, New Delhi",9.199E+11,28.68830502,77.13503357,"Mushroom Patty, Chocolate Truffle Cake, Pastries, Cakes, Sandwiches, Burgers"
Kandy's Pastry Parlour,"Bakery, Desserts, Fast Food",400," Kalkaji, New Delhi",4.0,317,4.2,1828,https://www.zomato.com/ncr/kandys-pastry-parlour-kalkaji-new-delhi,"B 30/B, Near B Block, Kalkaji, New Delhi",9.17838E+11,28.54300112,77.25302663,"Chicken Salami Sandwich, Peri Fries, Iced Tea, Burgers, Sandwiches"
Grill Masters,"Burger, Sandwich, Fast Food, Beverages",300," Rohini, New Delhi",4.0,289,4.2,2349,https://www.zomato.com/ncr/grill-masters-rohini-new-delhi,"Plot 146, Ground Floor, Pocket 17, Near Best Mega Mall, Sector 24, Rohini",9.18506E+11,28.72643208,77.09479172,"Kadhi Pakora, Chana Masala, Panneer Butter Masala, Palak Paneer, Kheer, Daal Makhani"
Mmmelt,"Cafe, Burger, Pizza, Fast Food, Beverages",650," Sector 45, Noida",4.0,144,4.1,1966,https://www.zomato.com/ncr/mmmelt-sector-45-noida,"Shop 30, Gardenia Glory Market, Sector 46, Near Sector 45, Noida",9.18588E+11,28.55023326,77.36021742,"Tiramisu, Thin Crust Pizza, Cheesecake, Coffee, Pasta"
Laddoo Gopal Sweets & Restaurant,"North Indian, Chinese, South Indian, Mithai, Street Food, Fast Food, Beverages",600," Shahdara, New Delhi",4.0,545,3.7,6976,https://www.zomato.com/ncr/laddoo-gopal-sweets-restaurant-shahdara-new-delhi,"C-543, Chhajupur, Main 100 Feet Road, Shahdara, New Delhi",9.19774E+11,28.68940884,77.28566643,"Quiche, Cupcakes, Red Velvet, Cappuccino, Pastry, Desserts"
Raro,Bakery,800," Defence Colony Main Market, Defence Colony, New Delhi",4.0,443,4.3,160,https://www.zomato.com/ncr/raro-defence-colony-new-delhi,"19, Defence Colony Market, Defence Colony, New Delhi",9.11146E+11,28.5732879,77.23023824,"Dhaba Dal, Dahi Ke Sholey, Afghani Chaap, Honey Chilli Potatoes, Malai Chaap, Tandoori Chicken"
The Grill Darbar,"North Indian, Mughlai, Chinese, South Indian, Continental, Beverages",500," Sector 86, Faridabad",4.0,439,3.5,9283,https://www.zomato.com/ncr/the-grill-darbar-sector-86-faridabad,"SCO - 26, Amsterdam Street, Sector 79, Near Sector 86, Faridabad",9.11167E+11,28.38675866,77.35270221,"Spicy Chicken Momo, Chocolate Bao, Mango Mojito, Cheese Spring Roll, Veg Hakka Noodles, Kung Pao Chicken"
Hong's Kitchen,"Chinese, Asian, Desserts, Beverages",500," Eros City Square Mall, Sector 49, Gurgaon, Gurgaon",4.0,375,3.8,4058,https://www.zomato.com/ncr/hongs-kitchen-sector-49,"Eros City Square Mall, Sector 49, Gurgaon, Gurgaon",18605001234,28.41276316,77.05535084,"Oreo Crush, Kiwi Crush, Tofu Burger, Kit Kat Shake, Hot Coffee, Ice Tea"
Hungry Hackers,"Burger, Sandwich, Fast Food, Beverages",300," Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",4.0,366,4.1,1502,https://www.zomato.com/ncr/hungry-hackers-indirapuram-ghaziabad,"Sd-122, Jaipuria Sunrise Plaza, Indirapuram, Ghaziabad",9.11204E+11,28.64027967,77.37778354,"Chicken Spring Roll, Afghani Chicken, Veg Momos, Pav Bhaji, Momo, Rolls"
Mom's Kitchen,"North Indian, Chinese, Momos, Rolls, Fast Food, Bengali",450," Chittaranjan Park, New Delhi",4.0,264,3.9,6099,https://www.zomato.com/ncr/moms-kitchen-chittaranjan-park-new-delhi,"Shop 32, Market 4, Chittaranjan Park, New Delhi",9.19958E+11,28.53706507,77.24843167,"Chinese, Great Recommendations, Preparation, Portion, Great Taste, Best Place"
Baraamda,"Chinese, North Indian, Mughlai, Desserts, Beverages",800," Sector 72, Noida",4.0,228,3.8,1451,https://www.zomato.com/ncr/baraamda-sector-72-noida,"PK-A9, Sector 122, Near Sector 72, Noida",9.1999E+11,28.59071063,77.4036045,"Relaxed Atmosphere, Comfortable Seating Area, Main Course, Ambiance, Prices, Delicious Food"
The Grills Food Junction,"North Indian, Chinese, Mughlai, Biryani, Beverages",1000," Old Railway Road, Gurgaon",4.0,91,4.3,142,https://www.zomato.com/ncr/the-grills-food-junction-old-railway-road,"Sco 6, Opposite Sidheshwar Chowk, Sohna Chowk, Old Railway Road, Gurgaon",9.19811E+11,28.45742126,77.02781394,"Reshmi Murgh, Firni, Mutton Biriyani, Chicken Handi, Chicken Biriyani, Egg Biryani"
Aminia,"North Indian, Mughlai, Rolls, Biryani",800," Chittaranjan Park, New Delhi",4.0,358,4.1,2541,https://www.zomato.com/ncr/aminia-chittaranjan-park-new-delhi,"Shop 21, Market 3, Block A, Chittaranjan Park Road, Near Chittaranjan Park, New Delhi",9.1114E+11,28.54081188,77.24333715,"Stuffed Malai Chaap, Panner Butter Masala, Gulab Jamun, Dal Makhni, Paneer Tikka"
Shudh Vaishno Hotel,North Indian,450," Karampura, New Delhi",4.0,227,4.1,5550,https://www.zomato.com/ncr/shudh-vaishno-hotel-karampura-new-delhi,"T 32-34, Super Market, New Moti Nagar, Near Milan Cinema, Karampura, New Delhi",9.11145E+11,28.66215193,77.14615971,"Matka Murgh, Matki Chicken, Chicken Soup, Chicken Biryani, Butter Chicken"
Bawa's The Journey Of Spice,"North Indian, Mughlai, Chinese, Kebab, Rolls",800," Kirti Nagar, New Delhi",4.0,288,4.1,111,https://www.zomato.com/ncr/bawas-the-journey-of-spice-kirti-nagar-new-delhi,"42, DLF Industrial Area, Kirti Nagar, New Delhi",9.11125E+11,28.655247,77.14286562,"Tornado Potato, Banana Nutella, Crepes, Brownie Waffle, Chocolate Waffle, Pancake"
Waffles & Crepes,"Desserts, Beverages",250," Sector 37, Noida",4.0,429,4.1,2754,https://www.zomato.com/ncr/waffles-crepes-sector-37-noida,"Shop 27, Godavri Market, Sector 37, Noida",9.11205E+11,28.5654216,77.34024905,"Gravy Momo, Chilli Mushroom, Veg Roll, Chilli Garlic Noodles, Chicken Fried Rice, Egg Roll"
Golden China Hut,"Chinese, Burger, Momos, Rolls",400," Safdarjung, New Delhi",4.0,368,4.0,6575,https://www.zomato.com/ncr/golden-china-hut-safdarjung-new-delhi,"C 65, Arjun Nagar, Block B7, Near Chota Gurudwara, Safdarjung, New Delhi",9.19654E+11,28.5605387,77.19907533,"Prompt Service, Tasty Food, Music, Good Place, Worth the Money, Good Food"
Dosa Plaza,"South Indian, Chinese, North Indian, Beverages",450," Shahdara, New Delhi",4.0,230,4.0,4041,https://www.zomato.com/ncr/dosa-plaza-shahdara-new-delhi,"B-165, 1st Floor, Main Market Bhajanpura, Shahdara, New Delhi",9.196E+11,28.70143044,77.26038996,"Teekha Paneer, Chicken Salami Sandwich, Open Sandwich, Sandwiches, Pizzas"
Caffé La Poya,"Fast Food, Sandwich, Italian",400," Sector 30, Noida",4.0,247,4.3,2364,https://www.zomato.com/ncr/caffé-la-poya-sector-30-noida,"10, Kirtimaan Plaza, Near Mother Diary, Sector 30, Noida",9.11204E+11,28.57226619,77.34106645,"Mud Cake, Carrot Cake, Coffees, Pancakes, Cappuccino, Hot Chocolate"
Grover Mithaivala,"Mithai, Street Food, North Indian, Desserts",300," Jail Road, New Delhi",4.0,257,4.1,202,https://www.zomato.com/ncr/grover-mithaivala-jail-road-new-delhi,"B A-152/A, Near Red Light, Gurunanak Pura, Jail Road, New Delhi",9.11146E+11,28.63191694,77.09826082,"Veg Combo Platter, Chicken Shawarama, Barbeque Chicken, Soya Chaap Roll, Paneer Tikka Pizza, Shawarma"
The Munchin Co.,"Italian, North Indian, Chinese, Mughlai, Fast Food, Rolls",500," Vyapar Kendra, Sushant Lok, Gurgaon",4.0,181,4.0,3481,https://www.zomato.com/ncr/the-munchin-co-sushant-lok,"Shop 62, Upper Ground Floor, Vyapar Kender, Sushant Lok, Gurgaon",9.19971E+11,28.46004404,77.08389424,"Owner, Great Place, Quantity, Prices, Delicious Food, Ambience"
Peshawari Chicken Corner,North Indian,500," Karol Bagh, New Delhi",4.0,298,4.0,3442,https://www.zomato.com/ncr/peshawari-chicken-corner-karol-bagh-new-delhi,"33-34 B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi",9.11129E+11,28.65442527,77.19025154,"Shehnai Chicken, Mughlai Food, Malai Kofta, Tandoori Chicken, Tikka, Dal Makhani"
Mughal Darbar,"North Indian, Mughlai",650," Punjabi Bagh, New Delhi",4.0,329,4.1,2220,https://www.zomato.com/ncr/mughal-darbar-punjabi-bagh-new-delhi,"21, NWA, Club Road, Punjabi Bagh Extension, Punjabi Bagh, New Delhi",9.11125E+11,28.66660414,77.12191891,"Naga Pork Thali, Pork Rib, Chicken Dry Fry, Pork Fry, Pork Chilli, Chicken Thali"
Bamboo Hut,Naga,600," Mukherjee Nagar, New Delhi",4.0,290,4.1,2716,https://www.zomato.com/ncr/bamboo-hut-mukherjee-nagar-new-delhi,"House 5, Gate 1, Indra Vihar, Mukherjee Nagar, New Delhi",9.19871E+11,28.70533489,77.21210416,"Variety of Pizza, Beautiful Ambience, View, Beautiful Place, Outdoor Seating, Weekend Brunch"
Uncle's,"North Indian, Mughlai, Chinese",600," Sector 11, Noida",4.0,302,3.9,2879,https://www.zomato.com/ncr/uncles-sector-11-noida,"S-17 &18, L Block Market, Sector 11, Noida",9.11203E+11,28.59769751,77.33568963,"Veg White Sauce Pasta, Mushroom Sandwich, Wraps, Sandwiches, Burgers, Pasta"
Fit Food 27,"Healthy Food, Fast Food, Beverages",350," Sector 27, Noida",4.0,175,4.1,1695,https://www.zomato.com/ncr/fit-food-27-1-sector-27-noida,"Shop 29, D Block Market, Sector 27, Noida",9.19999E+11,28.57437409,77.32842922,"Continental, Italian, Fast Food, North Indian, Beverages, Coffee"
Rule The Rolls,"Rolls, North Indian, Kebab, Beverages",350," Sector 15, Gurgaon",4.0,128,4.1,649,https://www.zomato.com/ncr/rule-the-rolls-sector-15,"32nd Avenue, NH-8, Part 2, Sector 15, Gurgaon",9.11245E+11,28.461479,77.049576,"Macaroons, Cup Cakes, Cupcakes, Hot Chocolate, Coffees, Tiramisu"
Choko La,"Bakery, Desserts",400," Khan Market, New Delhi",4.0,435,4.5,158,https://www.zomato.com/ncr/choko-la-1-khan-market-new-delhi,"67-A, Khan Market, New Delhi",9.11142E+11,28.60006248,77.22655691,"Deluxe Veggie Pizza, Capsicum Pizza, Stuffed Garlic Bread, Paneer Pizza, Mixed Sauce Pasta, Pizzas"
Pizza81,"Pizza, Fast Food",500," Preet Vihar, New Delhi",4.0,443,3.9,7264,https://www.zomato.com/ncr/pizza81-1-preet-vihar-new-delhi,"Shop 9, DDA Market, Swasthya Vihar, Preet Vihar, New Delhi",9.17292E+11,28.64043651,77.28996299,"Hazelnut Brownie, Vegetable Dimsums, Meal Box, Quick Meal, Hakka Noodles"
Wok To Walk,"Chinese, Asian, Beverages",500," Defence Colony Main Market, Defence Colony, New Delhi",4.0,595,3.9,2171,https://www.zomato.com/ncr/wok-to-walk-defence-colony-new-delhi,"Shop 30, Main Market, Defence Colony, New Delhi",9.19774E+11,28.57397101,77.23028921,"Veg Galauti, Mutton Galouti Kabab, Dahi Kabab, Paneer Lababdar, Paneer Tikka, Dal Makhni"
Kasbah Forum,"North Indian, Mughlai",2400," Greater Kailash 2 (GK2), New Delhi",4.0,102,3.9,20,https://www.zomato.com/ncr/kasbah-forum-greater-kailash-gk-2-new-delhi,"M 74, Ground Floor, M Block, Greater Kailash 2 (GK 2), New Delhi",9.11142E+11,28.53289514,77.24319097,"Spicy Vada Pav, Vada Pao, Pao Bhaji, Pulao, Dosa, Salad"
Jhakkas Pav Bhaji Mumbai Wala,"Street Food, South Indian",300," Rohini, New Delhi",4.0,450,3.7,5073,https://www.zomato.com/ncr/jhakkas-pav-bhaji-mumbai-wala-rohini-new-delhi,"Property 180, Pocket 15, Block E, Sector 8, Near Shiv Chowk, Rohini, New Delhi",9.19251E+11,28.7052946,77.12198898,"Chicken Shawarama, Malai Chaap Roll, Panneer Butter Masala, Shawarma, Afghani Chicken, Kabab"
The Delhi Munchery,"North Indian, Mughlai, Lebanese, Fast Food",500," Mayur Vihar Phase 1, New Delhi",4.0,286,3.9,5053,https://www.zomato.com/ncr/the-delhi-munchery-mayur-vihar-new-delhi,"G-4 - G-5, Sikka Plaza, Gate 1, Opposite Anand Lok Society, Mayur Vihar Phase 1, New Delhi",9.19999E+11,28.60690157,77.29043406,"Low Price, Polite Staff, Seating, Food Quality, Value for Money"
Madras Cafe,"South Indian, Chinese",300," Rohini, New Delhi",4.0,377,3.8,11100,https://www.zomato.com/ncr/madras-cafe-1-rohini-new-delhi,"D 12/231, Near Garg Sweets, Sector 7, Rohini, New Delhi",9.1991E+11,28.71101531,77.12022007,"Chocolate Hazelnut Cake, Mango Pastry, Vanilla Cake, Fresh Fruit Cake, Chocolate Truffle, Red Velvet"
Box Of Cake,"Bakery, Fast Food, Desserts, Beverages",450," Sector 35, Faridabad",4.0,239,4.2,2328,https://www.zomato.com/ncr/box-of-cake-sector-35-faridabad,"Shop 6, SCF 8, Ashoka Enclave Main Market, Sector 35, Faridabad",9.19954E+11,28.47143759,77.31093016,"Veg Crisp Burger, Lemon Soda, Loaded Fries, Wraps, Burger, Shakes"
Burger Ji,"Burger, Fast Food, Beverages",300," Sector 49, Gurgaon",4.0,297,3.4,4819,https://www.zomato.com/ncr/burger-ji-sector-49,"Shop 2, Opposite Community Centre, Sector 66, Near Sector 49, Gurgaon",9.19625E+11,28.39865303,77.04577637,"Chocolate Souffle, Tiramisu Jar, Dry Cake, Banoffee Pie, Cheese Cake, Pastries"
Fuchsia Bakery & Patisserie,"Bakery, Desserts",300," Baani Square, Sector 50, Gurgaon",4.0,235,4.0,203,https://www.zomato.com/ncr/fuchsia-bakery-patisserie-sector-50,"F-55, 1st Floor, Baani Square, Sector 50, Gurgaon",9.19871E+11,28.42538928,77.0570242,"Spanner Wings, Meat Orgy, Vodka Chicken, Sausage, Peri Fries, Sangria"
Garage Inc.,"Continental, American, Italian, Salad",2400," Hauz Khas Village, New Delhi",4.0,1121,3.9,341,https://www.zomato.com/ncr/garage-inc-hauz-khas-village-new-delhi,"30, 2nd Floor, Powerhouse Buliding, Hauz Khas Village, New Delhi",9.19911E+11,28.55393984,77.19480325,"Rooftop Ambience, Cozy, Cafe, Courteous Staff, Decor, Portion Size"
DeliBombay Cafe & Delicatessen,"Cafe, Fast Food, Desserts, Beverages, Italian",1000," Community Centre, New Friends Colony, New Delhi",4.0,221,4.2,130,https://www.zomato.com/ncr/delibombay-cafe-delicatessen-new-friends-colony-new-delhi,"1, Community Centre, New Friends Colony, New Delhi",9.1777E+11,28.56148485,77.26780493,"Afghan Chicken, Chilli Mushroom, Chilly Paneer, Mocktails, Hakka Noodles, Dessert"
Crops & Curries,"North Indian, Chinese, Mediterranean, Italian",1000," Raj Nagar, Ghaziabad",4.0,304,3.5,299,https://www.zomato.com/ncr/crops-curries-raj-nagar-ghaziabad,"3rd Floor, VVIP Style Mall, Raj Nagar, Ghaziabad",9.18448E+11,28.69709881,77.42917635,"Stuffed Garlic Bread, Paneer Pizza, Pizzas, White Sauce Pasta"
Your's Pizza,"Pizza, Fast Food, Pasta",500," Raj Nagar, Ghaziabad",4.0,758,4.0,9427,https://www.zomato.com/ncr/yours-pizza-raj-nagar-ghaziabad,"RK/C6, Pintu Tyagi Marg, Raj Nagar, Ghaziabad",9.19599E+11,28.67494146,77.44412664,"Chur Chur Naan Thali, Karahi Paneer, Matar Mushroom, Panneer Butter Masala, Tawa Roti, Sahi Paneer"
Apni Rasoi,"North Indian, Chinese, Momos, Desserts, Beverages",500," Mukherjee Nagar, New Delhi",4.0,664,3.8,1700,https://www.zomato.com/ncr/apni-rasoi-mukherjee-nagar-new-delhi,"867, Commercial Complex, Mukherjee Nagar, New Delhi",9.18528E+11,28.7123197,77.21538487,"Poha, Samosa, Tandoori Momos, Sandwiches, Shakes, Burgers"
Fu.D,"Continental, Beverages, Sandwich, North Indian, Fast Food",350," Sushant Lok, Gurgaon",4.0,319,4.2,8447,https://www.zomato.com/ncr/fud-1-sushant-lok,"9 C, Ground Floor, Vipul Square, Phase 1, Sushant Lok, Gurgaon",9.19561E+11,28.46471703,77.07975693,"Veggie Crunch, Paneer Dhokla, Dry Cake, Pastries, Sweets, Cakes"
Manohar Cakes & Bikaneri,"Mithai, Bakery, Fast Food, Chinese",300," Vijay Nagar, New Delhi",4.0,383,4.2,3847,https://www.zomato.com/ncr/manohar-cakes-bikaneri-vijay-nagar-new-delhi,"C 28 & 29, Double Storey, Vijay Nagar, New Delhi",9.19213E+11,28.69141411,77.20129486,"Good Wifi, Student Crowd, Elaborate Menu, Young Crowd, Customizable Food, Fresh Food"
Aggarwal Sweet India,"Mithai, Street Food",200," Mukherjee Nagar, New Delhi",4.0,293,4.1,7593,https://www.zomato.com/ncr/aggarwal-sweet-india-mukherjee-nagar-new-delhi,"Shop 642, Kings North Delhi, Mukherjee Nagar, New Delhi",9.11147E+11,28.71065392,77.2144568,"Baked Samosa, Blueberry Pastry, Fresh Fruit Cake, Pastries, Chocolate Truffle, Cakes"
Sir John Bakery Cafe,"Bakery, Fast Food, Chinese, Beverages",400," Indirapuram, Ghaziabad",4.0,295,4.2,2160,https://www.zomato.com/ncr/sir-john-bakery-cafe-1-indirapuram-ghaziabad,"Shop 28 & 29, Eros Market Place, Shakti Khand 2, Indirapuram, Ghaziabad",9.19599E+11,28.64720383,77.37558078,"Plenty of Vegetarian Options, Cordial Staff, Casual Seating Area, Cute Little Place, Comfort Food, Great Recommendations"
Jacket Aloo,"Fast Food, Rolls, Burger, Pizza, Sandwich, Pasta, Beverages",500," Rodeo Drive, Sector 49, Gurgaon, Gurgaon",4.0,116,4.1,350,https://www.zomato.com/ncr/jacket-aloo-sector-49,"Market Complex 1, Rodeo Drive, Sector 49, Delhi NCR, Delhi NCR",9.18449E+11,28.41999036,77.05160849,"Seating, Good Food, Prices, Quantity, Service, Taste"
Suvidha Vegetarian,North Indian,450," Daryaganj, New Delhi",4.0,211,3.9,104,https://www.zomato.com/ncr/suvidha-vegetarian-daryaganj-new-delhi,"3058, Near Golcha Cinema, Netaji Subhash Marg, Daryaganj, New Delhi",9.11123E+11,28.644197,77.24006955,"Chilli Garlic Bread, Choco Lava Cake, Pastas, Pizzas, White Sauce Pasta, Sauce"
Pizza AH!,"Pizza, Fast Food, Beverages",500," Palam, New Delhi",4.0,178,4.3,198,https://www.zomato.com/ncr/pizza-ah-3-palam-new-delhi,"RZ-99/J, Main Palam Road, Raj Nagar 1, Palam, New Delhi",9.17043E+11,28.58749375,77.08468214,"Soups, Chicken Momos, Noodle, Momo, Spring Rolls, Chinese Food"
The Chinese Kitchen,"Chinese, Seafood, Thai",900," Sector 15, Gurgaon",4.0,272,4.0,4854,https://www.zomato.com/ncr/the-chinese-kitchen-sector-15,"Shop 56 - 57, Part 2, HUDA Market, Sector 15, Gurgaon",9.19583E+11,28.45796686,77.04428539,"Great Lighting, Worth the Price, Live Music, Courteous Staff, Great Service, Friendly Staff"
Singh Ching,"North Indian, Mughlai, Asian",1000," Delhi University-GTB Nagar, New Delhi",4.0,697,4.0,6026,https://www.zomato.com/ncr/singh-ching-delhi-university-gtb-nagar-new-delhi,"2512, Hudson Lane, Near GTB Nagar Metro Station, Delhi University-GTB Nagar, New Delhi",9.19971E+11,28.69611447,77.20407061,"Boondi Raita, Noodle, Mutton Rogan Josh, Malai Chaap, Paneer Lababdar, Chicken Momos"
Heaven's Kitchen,"North Indian, Chinese, Biryani, Mughlai, Rolls, Momos, Fast Food, Beverages",400," Kalkaji, New Delhi",4.0,407,3.9,6881,https://www.zomato.com/ncr/heavens-kitchen-kalkaji-new-delhi,"59-60, Mini Central Market, Near Mother Dairy, Kalkaji, New Delhi",9.19211E+11,28.53058787,77.25697115,"Relaxed Atmosphere, Good Ambience, Ambiance, Nice Place, Staff, Quality"
Pizza Hut,"Pizza, Fast Food, Desserts",400," Ansal Plaza Mall, Palam Vihar, Gurgaon",4.0,299,4.0,2026,https://www.zomato.com/ncr/pizza-hut-palam-vihar,"A-01A, Ground Floor, Ansal Plaza Mall, Palam Vihar, Delhi NCR",18002022022,28.51138841,77.04230994,"Bang for the Buck, Cute Little Place, Lip Smacking Food, Good Portions, Good Crowd, Casual Seating Area"
1440 - 24 Hrs Cafe,"Kebab, BBQ, Middle Eastern, North Indian",1800," Park Inn by Radisson, Lajpat Nagar 4, New Delhi",4.0,150,3.9,14,https://www.zomato.com/ncr/1440-24-hrs-cafe-lajpat-nagar-4-new-delhi,"1-2, Ring Road, Lajpat Nagar 4, New Delhi",9.19999E+11,28.56362035,77.23466825,"White Forest Cake, Choco Truffle Cake, Red Velvet Cake, Cheesecake, Chocolate"
